,subject,rt,trial_type,trial_index,time_elapsed,condition,assignment,responses,stimType,stimNum,categorization,numeric_categorization,order,Understood,group,trial_condition,exp.inf.1,spon.1,rc.1,exp.inf.2,spon.2,rc.2,spon.true,exp.inf.mean,rc.mean,spon.mean,Congruent,Congruence,numeric_categorization2,exp_group
983,87552,7201,survey-multi-choice,15,1331475,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,1,No,0,7,0,group1,speaker_unaware,6,1,10,5,1,9,1,5.5,9.5,1,TRUE,congruent,1,Knowledge
984,87552,5866,survey-multi-choice,17,1363829,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,4,No,0,8,0,group1,speaker_unaware,6,1,10,5,1,9,1,5.5,9.5,1,TRUE,congruent,1,Knowledge
985,87993,5192,survey-multi-choice,3,111474,Speaker Aware,4a,"{""Q0"":""No""}",belief,1,No,0,1,0,group2,speaker_aware,9,0,10,11,1,9,0,10,9.5,0.5,TRUE,congruent,0,Inference
986,87993,4012,survey-multi-choice,5,159376,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,5,Yes,1,2,0,group2,speaker_unaware,9,0,10,11,1,9,0,10,9.5,0.5,TRUE,congruent,1,Inference
987,87993,3216,survey-multi-choice,7,197551,Speaker Aware,4a,"{""Q0"":""No""}",belief,3,No,0,3,0,group2,speaker_aware,9,0,10,11,1,9,0,10,9.5,0.5,TRUE,congruent,0,Inference
988,87993,6750,survey-multi-choice,9,226216,Speaker Aware,4a,"{""Q0"":""No""}",belief,6,No,0,4,0,group2,speaker_aware,9,0,10,11,1,9,0,10,9.5,0.5,TRUE,congruent,0,Inference
989,87993,2245,survey-multi-choice,11,267044,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,2,Yes,1,5,0,group2,speaker_unaware,9,0,10,11,1,9,0,10,9.5,0.5,TRUE,congruent,1,Inference
990,87993,2742,survey-multi-choice,13,293260,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,7,No,0,6,0,group2,speaker_unaware,9,0,10,11,1,9,0,10,9.5,0.5,FALSE,incongruent,0,Inference
991,87993,8806,survey-multi-choice,15,321051,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,8,Yes,1,7,0,group2,speaker_unaware,9,0,10,11,1,9,0,10,9.5,0.5,TRUE,congruent,1,Inference
992,87993,3639,survey-multi-choice,17,360165,Speaker Aware,4a,"{""Q0"":""No""}",belief,4,No,0,8,0,group2,speaker_aware,9,0,10,11,1,9,0,10,9.5,0.5,TRUE,congruent,0,Inference
993,88658,6862,survey-multi-choice,3,45144,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,7,No,0,1,0,group2,speaker_unaware,6,0,10,5,1,9,0,5.5,9.5,0.5,TRUE,congruent,1,Knowledge
994,88658,5267,survey-multi-choice,5,93922,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,8,No,0,2,0,group2,speaker_unaware,6,0,10,5,1,9,0,5.5,9.5,0.5,TRUE,congruent,1,Knowledge
995,88658,3022,survey-multi-choice,7,130036,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,4,Yes,1,3,0,group2,speaker_aware,6,0,10,5,1,9,0,5.5,9.5,0.5,TRUE,congruent,0,Knowledge
996,88658,4117,survey-multi-choice,9,168455,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,5,No,0,4,0,group2,speaker_unaware,6,0,10,5,1,9,0,5.5,9.5,0.5,TRUE,congruent,1,Knowledge
997,88658,2589,survey-multi-choice,11,180532,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,6,Yes,1,5,0,group2,speaker_aware,6,0,10,5,1,9,0,5.5,9.5,0.5,TRUE,congruent,0,Knowledge
998,88658,3170,survey-multi-choice,13,215248,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,2,No,0,6,0,group2,speaker_unaware,6,0,10,5,1,9,0,5.5,9.5,0.5,TRUE,congruent,1,Knowledge
999,88658,3927,survey-multi-choice,15,243513,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,3,Yes,1,7,0,group2,speaker_aware,6,0,10,5,1,9,0,5.5,9.5,0.5,TRUE,congruent,0,Knowledge
1000,88658,2200,survey-multi-choice,17,258337,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,1,Yes,1,8,0,group2,speaker_aware,6,0,10,5,1,9,0,5.5,9.5,0.5,TRUE,congruent,0,Knowledge
1001,90464,4041,survey-multi-choice,3,94842,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,7,No,0,1,0,group2,speaker_unaware,6,0,7,7,1,9,0,6.5,8,0.5,FALSE,incongruent,0,Inference
1002,90464,3193,survey-multi-choice,5,149355,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,5,Yes,1,2,0,group2,speaker_unaware,6,0,7,7,1,9,0,6.5,8,0.5,TRUE,congruent,1,Inference
1003,90464,1710,survey-multi-choice,7,169284,Speaker Aware,4a,"{""Q0"":""No""}",belief,1,No,0,3,0,group2,speaker_aware,6,0,7,7,1,9,0,6.5,8,0.5,TRUE,congruent,0,Inference
1004,90464,2350,survey-multi-choice,9,182902,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,8,No,0,4,0,group2,speaker_unaware,6,0,7,7,1,9,0,6.5,8,0.5,FALSE,incongruent,0,Inference
1005,90464,2101,survey-multi-choice,11,217667,Speaker Aware,4a,"{""Q0"":""No""}",belief,3,No,0,5,0,group2,speaker_aware,6,0,7,7,1,9,0,6.5,8,0.5,TRUE,congruent,0,Inference
1006,90464,2182,survey-multi-choice,13,241250,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,4,Yes,1,6,0,group2,speaker_aware,6,0,7,7,1,9,0,6.5,8,0.5,FALSE,incongruent,1,Inference
1007,90464,1781,survey-multi-choice,15,270652,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,2,Yes,1,7,0,group2,speaker_unaware,6,0,7,7,1,9,0,6.5,8,0.5,TRUE,congruent,1,Inference
1008,90464,2917,survey-multi-choice,17,284387,Speaker Aware,4a,"{""Q0"":""No""}",belief,6,No,0,8,0,group2,speaker_aware,6,0,7,7,1,9,0,6.5,8,0.5,TRUE,congruent,0,Inference
1009,91357,4587,survey-multi-choice,3,63421,Speaker Aware,4a,"{""Q0"":""No""}",belief,3,No,0,1,0,group2,speaker_aware,4,0,6,4,0,5,0,4,5.5,0,TRUE,congruent,0,Inference
1010,91357,3998,survey-multi-choice,5,98828,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,5,No,0,2,0,group2,speaker_unaware,4,0,6,4,0,5,0,4,5.5,0,FALSE,incongruent,0,Inference
1011,91357,2503,survey-multi-choice,7,147556,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,8,Yes,1,3,0,group2,speaker_unaware,4,0,6,4,0,5,0,4,5.5,0,TRUE,congruent,1,Inference
1012,91357,2533,survey-multi-choice,9,391996,Speaker Aware,4a,"{""Q0"":""No""}",belief,4,No,0,4,0,group2,speaker_aware,4,0,6,4,0,5,0,4,5.5,0,TRUE,congruent,0,Inference
1013,91357,3118,survey-multi-choice,11,425020,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,7,No,0,5,0,group2,speaker_unaware,4,0,6,4,0,5,0,4,5.5,0,FALSE,incongruent,0,Inference
1014,91357,1529,survey-multi-choice,13,524141,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,2,No,0,6,0,group2,speaker_unaware,4,0,6,4,0,5,0,4,5.5,0,FALSE,incongruent,0,Inference
1015,91357,2602,survey-multi-choice,15,600319,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,1,Yes,1,7,0,group2,speaker_aware,4,0,6,4,0,5,0,4,5.5,0,FALSE,incongruent,1,Inference
1016,91357,1196,survey-multi-choice,17,644619,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,6,Yes,1,8,0,group2,speaker_aware,4,0,6,4,0,5,0,4,5.5,0,FALSE,incongruent,1,Inference
1017,91916,7605,survey-multi-choice,3,83799,Speaker Aware,4a,"{""Q0"":""No""}",belief,4,No,0,1,0,group2,speaker_aware,4,0,8,3,0,9,0,3.5,8.5,0,TRUE,congruent,0,Inference
1018,91916,8992,survey-multi-choice,5,202077,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,5,Yes,1,2,0,group2,speaker_unaware,4,0,8,3,0,9,0,3.5,8.5,0,TRUE,congruent,1,Inference
1019,91916,6866,survey-multi-choice,7,248308,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,7,No,0,3,0,group2,speaker_unaware,4,0,8,3,0,9,0,3.5,8.5,0,FALSE,incongruent,0,Inference
1020,91916,3667,survey-multi-choice,9,280914,Speaker Aware,4a,"{""Q0"":""No""}",belief,1,No,0,4,0,group2,speaker_aware,4,0,8,3,0,9,0,3.5,8.5,0,TRUE,congruent,0,Inference
1021,91916,3398,survey-multi-choice,11,303640,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,6,Yes,1,5,0,group2,speaker_aware,4,0,8,3,0,9,0,3.5,8.5,0,FALSE,incongruent,1,Inference
1022,91916,3734,survey-multi-choice,13,385003,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,8,Yes,1,6,0,group2,speaker_unaware,4,0,8,3,0,9,0,3.5,8.5,0,TRUE,congruent,1,Inference
1023,91916,3078,survey-multi-choice,15,426914,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,2,No,0,7,0,group2,speaker_unaware,4,0,8,3,0,9,0,3.5,8.5,0,FALSE,incongruent,0,Inference
1024,91916,1623,survey-multi-choice,17,472099,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,3,Yes,1,8,0,group2,speaker_aware,4,0,8,3,0,9,0,3.5,8.5,0,FALSE,incongruent,1,Inference
1025,92592,6148,survey-multi-choice,3,158886,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,5,Yes,1,1,0,group2,speaker_unaware,6,1,10,5,1,9,1,5.5,9.5,1,TRUE,congruent,1,Inference
1026,92592,3073,survey-multi-choice,5,185617,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,2,No,0,2,0,group2,speaker_unaware,6,1,10,5,1,9,1,5.5,9.5,1,FALSE,incongruent,0,Inference
1027,92592,2117,survey-multi-choice,7,201218,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,6,Yes,1,3,0,group2,speaker_aware,6,1,10,5,1,9,1,5.5,9.5,1,FALSE,incongruent,1,Inference
1028,92592,15405,survey-multi-choice,9,243734,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,3,Yes,1,4,0,group2,speaker_aware,6,1,10,5,1,9,1,5.5,9.5,1,FALSE,incongruent,1,Inference
1029,92592,4193,survey-multi-choice,11,267284,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,4,Yes,1,5,0,group2,speaker_aware,6,1,10,5,1,9,1,5.5,9.5,1,FALSE,incongruent,1,Inference
1030,92592,3435,survey-multi-choice,13,285963,Speaker Aware,4a,"{""Q0"":""No""}",belief,1,No,0,6,0,group2,speaker_aware,6,1,10,5,1,9,1,5.5,9.5,1,TRUE,congruent,0,Inference
1031,92592,3701,survey-multi-choice,15,303493,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,7,Yes,1,7,0,group2,speaker_unaware,6,1,10,5,1,9,1,5.5,9.5,1,TRUE,congruent,1,Inference
1032,92592,2122,survey-multi-choice,17,317341,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,8,Yes,1,8,0,group2,speaker_unaware,6,1,10,5,1,9,1,5.5,9.5,1,TRUE,congruent,1,Inference
1033,92915,4543,survey-multi-choice,3,88548,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,7,No,0,1,0,group2,speaker_unaware,2,0,6,3,0,4,0,2.5,5,0,TRUE,congruent,1,Knowledge
1034,92915,2788,survey-multi-choice,5,106530,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,6,Yes,1,2,0,group2,speaker_aware,2,0,6,3,0,4,0,2.5,5,0,TRUE,congruent,0,Knowledge
1035,92915,2588,survey-multi-choice,7,164344,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,5,No,0,3,0,group2,speaker_unaware,2,0,6,3,0,4,0,2.5,5,0,TRUE,congruent,1,Knowledge
1036,92915,5369,survey-multi-choice,9,239526,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,2,No,0,4,0,group2,speaker_unaware,2,0,6,3,0,4,0,2.5,5,0,TRUE,congruent,1,Knowledge
1037,92915,7444,survey-multi-choice,11,279600,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,4,Yes,1,5,0,group2,speaker_aware,2,0,6,3,0,4,0,2.5,5,0,TRUE,congruent,0,Knowledge
1038,92915,2357,survey-multi-choice,13,322904,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,3,Yes,1,6,0,group2,speaker_aware,2,0,6,3,0,4,0,2.5,5,0,TRUE,congruent,0,Knowledge
1039,92915,1625,survey-multi-choice,15,352252,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,1,Yes,1,7,0,group2,speaker_aware,2,0,6,3,0,4,0,2.5,5,0,TRUE,congruent,0,Knowledge
1040,92915,1733,survey-multi-choice,17,392624,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,8,No,0,8,0,group2,speaker_unaware,2,0,6,3,0,4,0,2.5,5,0,TRUE,congruent,1,Knowledge
1041,92918,40814,survey-multi-choice,3,174887,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,1,No,0,1,0,group1,speaker_unaware,4,0,8,4,0,7,0,4,7.5,0,TRUE,congruent,1,Knowledge
1042,92918,21736,survey-multi-choice,5,271394,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,5,Yes,1,2,0,group1,speaker_aware,4,0,8,4,0,7,0,4,7.5,0,TRUE,congruent,0,Knowledge
1043,92918,66999,survey-multi-choice,7,438956,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,2,Yes,1,3,0,group1,speaker_aware,4,0,8,4,0,7,0,4,7.5,0,TRUE,congruent,0,Knowledge
1044,92918,12525,survey-multi-choice,9,465357,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,6,No,0,4,0,group1,speaker_unaware,4,0,8,4,0,7,0,4,7.5,0,TRUE,congruent,1,Knowledge
1045,92918,45953,survey-multi-choice,11,549877,Speaker Aware,4b,"{""Q0"":""No""}",belief,8,No,0,5,0,group1,speaker_aware,4,0,8,4,0,7,0,4,7.5,0,FALSE,incongruent,1,Knowledge
1046,92918,16153,survey-multi-choice,13,636201,Speaker Aware,4b,"{""Q0"":""No""}",belief,7,No,0,6,0,group1,speaker_aware,4,0,8,4,0,7,0,4,7.5,0,FALSE,incongruent,1,Knowledge
1047,92918,13857,survey-multi-choice,15,662798,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,4,No,0,7,0,group1,speaker_unaware,4,0,8,4,0,7,0,4,7.5,0,TRUE,congruent,1,Knowledge
1048,92918,13283,survey-multi-choice,17,687877,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,3,No,0,8,0,group1,speaker_unaware,4,0,8,4,0,7,0,4,7.5,0,TRUE,congruent,1,Knowledge
1049,94486,13588,survey-multi-choice,3,101505,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,5,Yes,1,1,0,group1,speaker_aware,11,0,10,11,1,10,0,11,10,0.5,TRUE,congruent,0,Knowledge
1050,94486,7759,survey-multi-choice,5,152491,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,4,No,0,2,0,group1,speaker_unaware,11,0,10,11,1,10,0,11,10,0.5,TRUE,congruent,1,Knowledge
1051,94486,4298,survey-multi-choice,7,198348,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,1,No,0,3,0,group1,speaker_unaware,11,0,10,11,1,10,0,11,10,0.5,TRUE,congruent,1,Knowledge
1052,94486,9176,survey-multi-choice,9,233461,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,6,No,0,4,0,group1,speaker_unaware,11,0,10,11,1,10,0,11,10,0.5,TRUE,congruent,1,Knowledge
1053,94486,11464,survey-multi-choice,11,282441,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,8,Yes,1,5,0,group1,speaker_aware,11,0,10,11,1,10,0,11,10,0.5,TRUE,congruent,0,Knowledge
1054,94486,4723,survey-multi-choice,13,325227,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,3,No,0,6,0,group1,speaker_unaware,11,0,10,11,1,10,0,11,10,0.5,TRUE,congruent,1,Knowledge
1055,94486,3417,survey-multi-choice,15,368328,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,7,Yes,1,7,0,group1,speaker_aware,11,0,10,11,1,10,0,11,10,0.5,TRUE,congruent,0,Knowledge
1056,94486,3910,survey-multi-choice,17,427597,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,2,Yes,1,8,0,group1,speaker_aware,11,0,10,11,1,10,0,11,10,0.5,TRUE,congruent,0,Knowledge
1057,94870,6062,survey-multi-choice,3,74045,Speaker Aware,4b,"{""Q0"":""No""}",belief,4,No,0,1,0,group2,speaker_aware,6,0,10,4,1,10,1,5,10,0.5,FALSE,incongruent,1,Knowledge
1058,94870,3692,survey-multi-choice,5,125760,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,1,Yes,1,2,0,group2,speaker_aware,6,0,10,4,1,10,1,5,10,0.5,TRUE,congruent,0,Knowledge
1059,94870,4392,survey-multi-choice,7,184556,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,2,No,0,3,0,group2,speaker_unaware,6,0,10,4,1,10,1,5,10,0.5,TRUE,congruent,1,Knowledge
1060,94870,3980,survey-multi-choice,9,227130,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,3,Yes,1,4,0,group2,speaker_aware,6,0,10,4,1,10,1,5,10,0.5,TRUE,congruent,0,Knowledge
1061,94870,4787,survey-multi-choice,11,289028,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,8,No,0,5,0,group2,speaker_unaware,6,0,10,4,1,10,1,5,10,0.5,TRUE,congruent,1,Knowledge
1062,94870,4675,survey-multi-choice,13,310717,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,6,Yes,1,6,0,group2,speaker_aware,6,0,10,4,1,10,1,5,10,0.5,TRUE,congruent,0,Knowledge
1063,94870,2879,survey-multi-choice,15,343577,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,7,No,0,7,0,group2,speaker_unaware,6,0,10,4,1,10,1,5,10,0.5,TRUE,congruent,1,Knowledge
1064,94870,3266,survey-multi-choice,17,398262,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,5,No,0,8,0,group2,speaker_unaware,6,0,10,4,1,10,1,5,10,0.5,TRUE,congruent,1,Knowledge
1065,95080,4566,survey-multi-choice,3,86282,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,1,No,0,1,0,group1,speaker_unaware,9,1,10,9,1,9,1,9,9.5,1,TRUE,congruent,1,Knowledge
1066,95080,7739,survey-multi-choice,5,119687,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,8,Yes,1,2,0,group1,speaker_aware,9,1,10,9,1,9,1,9,9.5,1,TRUE,congruent,0,Knowledge
1067,95080,2430,survey-multi-choice,7,137685,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,6,No,0,3,0,group1,speaker_unaware,9,1,10,9,1,9,1,9,9.5,1,TRUE,congruent,1,Knowledge
1068,95080,3981,survey-multi-choice,9,177544,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,2,Yes,1,4,0,group1,speaker_aware,9,1,10,9,1,9,1,9,9.5,1,TRUE,congruent,0,Knowledge
1069,95080,4809,survey-multi-choice,11,207525,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,7,Yes,1,5,0,group1,speaker_aware,9,1,10,9,1,9,1,9,9.5,1,TRUE,congruent,0,Knowledge
1070,95080,9308,survey-multi-choice,13,245224,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,5,Yes,1,6,0,group1,speaker_aware,9,1,10,9,1,9,1,9,9.5,1,TRUE,congruent,0,Knowledge
1071,95080,5869,survey-multi-choice,15,275128,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,4,No,0,7,0,group1,speaker_unaware,9,1,10,9,1,9,1,9,9.5,1,TRUE,congruent,1,Knowledge
1072,95080,3959,survey-multi-choice,17,323475,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,3,No,0,8,0,group1,speaker_unaware,9,1,10,9,1,9,1,9,9.5,1,TRUE,congruent,1,Knowledge
1073,95103,3655,survey-multi-choice,3,226603,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,3,Yes,1,1,0,group2,speaker_aware,4,0,10,6,1,8,0,5,9,0.5,TRUE,congruent,0,Knowledge
1074,95103,2555,survey-multi-choice,5,233622,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,8,No,0,2,0,group2,speaker_unaware,4,0,10,6,1,8,0,5,9,0.5,TRUE,congruent,1,Knowledge
1075,95103,3161,survey-multi-choice,7,249778,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,7,No,0,3,0,group2,speaker_unaware,4,0,10,6,1,8,0,5,9,0.5,TRUE,congruent,1,Knowledge
1076,95103,2251,survey-multi-choice,9,277577,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,1,Yes,1,4,0,group2,speaker_aware,4,0,10,6,1,8,0,5,9,0.5,TRUE,congruent,0,Knowledge
1077,95103,2060,survey-multi-choice,11,284259,Speaker Unaware,4b,"{""Q0"":""Yes""}",no_belief,2,Yes,1,5,0,group2,speaker_unaware,4,0,10,6,1,8,0,5,9,0.5,FALSE,incongruent,0,Knowledge
1078,95103,3477,survey-multi-choice,13,293305,Speaker Aware,4b,"{""Q0"":""No""}",belief,4,No,0,6,0,group2,speaker_aware,4,0,10,6,1,8,0,5,9,0.5,FALSE,incongruent,1,Knowledge
1079,95103,1292,survey-multi-choice,15,310135,Speaker Unaware,4b,"{""Q0"":""Yes""}",no_belief,5,Yes,1,7,0,group2,speaker_unaware,4,0,10,6,1,8,0,5,9,0.5,FALSE,incongruent,0,Knowledge
1080,97112,21132,survey-multi-choice,3,114827,Speaker Aware,4a,"{""Q0"":""No""}",belief,2,No,0,1,0,group1,speaker_aware,7,1,10,7,1,10,1,7,10,1,TRUE,congruent,0,Inference
1081,97112,4696,survey-multi-choice,5,163979,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,1,Yes,1,2,0,group1,speaker_unaware,7,1,10,7,1,10,1,7,10,1,TRUE,congruent,1,Inference
1082,97112,4332,survey-multi-choice,7,236930,Speaker Aware,4a,"{""Q0"":""No""}",belief,5,No,0,3,0,group1,speaker_aware,7,1,10,7,1,10,1,7,10,1,TRUE,congruent,0,Inference
1083,97112,3811,survey-multi-choice,9,282773,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,4,Yes,1,4,0,group1,speaker_unaware,7,1,10,7,1,10,1,7,10,1,TRUE,congruent,1,Inference
1084,97112,3771,survey-multi-choice,11,341037,Speaker Aware,4a,"{""Q0"":""No""}",belief,7,No,0,5,0,group1,speaker_aware,7,1,10,7,1,10,1,7,10,1,TRUE,congruent,0,Inference
1085,97112,2896,survey-multi-choice,13,409240,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,3,Yes,1,6,0,group1,speaker_unaware,7,1,10,7,1,10,1,7,10,1,TRUE,congruent,1,Inference
1086,97112,2563,survey-multi-choice,15,441782,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,6,Yes,1,7,0,group1,speaker_unaware,7,1,10,7,1,10,1,7,10,1,TRUE,congruent,1,Inference
1087,97112,2091,survey-multi-choice,17,504591,Speaker Aware,4a,"{""Q0"":""No""}",belief,8,No,0,8,0,group1,speaker_aware,7,1,10,7,1,10,1,7,10,1,TRUE,congruent,0,Inference
1088,97306,5160,survey-multi-choice,3,103282,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,2,Yes,1,1,0,group1,speaker_aware,6,0,10,6,0,10,0,6,10,0,TRUE,congruent,0,Knowledge
1089,97306,7892,survey-multi-choice,5,152306,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,7,Yes,1,2,0,group1,speaker_aware,6,0,10,6,0,10,0,6,10,0,TRUE,congruent,0,Knowledge
1090,97306,4124,survey-multi-choice,7,193905,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,4,No,0,3,0,group1,speaker_unaware,6,0,10,6,0,10,0,6,10,0,TRUE,congruent,1,Knowledge
1091,97306,3748,survey-multi-choice,9,237170,Speaker Unaware,4b,"{""Q0"":""Yes""}",no_belief,1,Yes,1,4,0,group1,speaker_unaware,6,0,10,6,0,10,0,6,10,0,FALSE,incongruent,0,Knowledge
1092,97306,4179,survey-multi-choice,11,296233,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,3,No,0,5,0,group1,speaker_unaware,6,0,10,6,0,10,0,6,10,0,TRUE,congruent,1,Knowledge
1093,97306,3557,survey-multi-choice,13,323761,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,6,No,0,6,0,group1,speaker_unaware,6,0,10,6,0,10,0,6,10,0,TRUE,congruent,1,Knowledge
1094,97306,3270,survey-multi-choice,15,400465,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,8,Yes,1,7,0,group1,speaker_aware,6,0,10,6,0,10,0,6,10,0,TRUE,congruent,0,Knowledge
1095,97306,3796,survey-multi-choice,17,453025,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,5,Yes,1,8,0,group1,speaker_aware,6,0,10,6,0,10,0,6,10,0,TRUE,congruent,0,Knowledge
1096,98499,7362,survey-multi-choice,3,67474,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,5,No,0,1,0,group2,speaker_unaware,9,0,8,9,1,7,0,9,7.5,0.5,TRUE,congruent,1,Knowledge
1097,98499,18697,survey-multi-choice,5,131371,Speaker Unaware,4b,"{""Q0"":""Yes""}",no_belief,8,Yes,1,2,0,group2,speaker_unaware,9,0,8,9,1,7,0,9,7.5,0.5,FALSE,incongruent,0,Knowledge
1098,98499,3975,survey-multi-choice,7,169372,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,4,Yes,1,3,0,group2,speaker_aware,9,0,8,9,1,7,0,9,7.5,0.5,TRUE,congruent,0,Knowledge
1099,98499,3111,survey-multi-choice,9,221693,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,2,No,0,4,0,group2,speaker_unaware,9,0,8,9,1,7,0,9,7.5,0.5,TRUE,congruent,1,Knowledge
1100,98499,4412,survey-multi-choice,11,265651,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,3,Yes,1,5,0,group2,speaker_aware,9,0,8,9,1,7,0,9,7.5,0.5,TRUE,congruent,0,Knowledge
1101,98499,5837,survey-multi-choice,13,290667,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,6,Yes,1,6,0,group2,speaker_aware,9,0,8,9,1,7,0,9,7.5,0.5,TRUE,congruent,0,Knowledge
1102,98499,2577,survey-multi-choice,15,322609,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,7,No,0,7,0,group2,speaker_unaware,9,0,8,9,1,7,0,9,7.5,0.5,TRUE,congruent,1,Knowledge
1103,98499,3916,survey-multi-choice,17,352885,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,1,Yes,1,8,0,group2,speaker_aware,9,0,8,9,1,7,0,9,7.5,0.5,TRUE,congruent,0,Knowledge
1104,98875,5826,survey-multi-choice,3,119894,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,7,No,0,1,0,group2,speaker_unaware,6,0,10,6,0,10,0,6,10,0,TRUE,congruent,1,Knowledge
