,subject,rt,trial_type,trial_index,time_elapsed,group,assignment,responses,knowledge,stimType,stimNum,answer,numeric_code,order,Condition,exp_inf_1,exp_inf_2,spon_1,spon_2,spon_3,rc_1,rc_2,exp_inf_mean,rc_mean,spon_agree,spon_true,rc_bins_1
951,86807,1561,survey-multi-choice,29,758492,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,12,Yes,1,14,Speaker Unaware,8,10,1,1,NA,7,7,9,7,TRUE,1,low
952,86807,15847,survey-multi-choice,7,207612,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,6,Yes,1,3,Speaker Aware,8,10,1,1,NA,7,7,9,7,TRUE,1,low
953,86807,4489,survey-multi-choice,9,243790,group4,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,9,No,0,4,Speaker Unaware,8,10,1,1,NA,7,7,9,7,TRUE,1,low
954,86807,3678,survey-multi-choice,17,436843,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,13,Yes,1,8,Speaker Unaware,8,10,1,1,NA,7,7,9,7,TRUE,1,low
955,86807,7954,survey-multi-choice,19,489480,group4,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,15,No,0,9,Speaker Unaware,8,10,1,1,NA,7,7,9,7,TRUE,1,low
956,86807,1791,survey-multi-choice,21,540580,group4,5a,"{""Q0"":""No""}",explicit,Speaker Aware,10,No,0,10,Speaker Aware,8,10,1,1,NA,7,7,9,7,TRUE,1,low
957,86807,1695,survey-multi-choice,23,605982,group4,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,2,No,0,11,Speaker Unaware,8,10,1,1,NA,7,7,9,7,TRUE,1,low
958,86807,2292,survey-multi-choice,25,660094,group4,5a,"{""Q0"":""No""}",implicit,Speaker Aware,1,No,0,12,Speaker Aware,8,10,1,1,NA,7,7,9,7,TRUE,1,low
959,86807,24408,survey-multi-choice,31,857461,group4,5a,"{""Q0"":""No""}",explicit,Speaker Aware,14,No,0,15,Speaker Aware,8,10,1,1,NA,7,7,9,7,TRUE,1,low
960,86807,2595,survey-multi-choice,33,914812,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,8,Yes,1,16,Speaker Unaware,8,10,1,1,NA,7,7,9,7,TRUE,1,low
961,86812,4067,survey-multi-choice,5,842295,group2,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,12,No,0,2,Speaker Unaware,11,11,0,0,NA,10,10,11,10,TRUE,0,high
962,86812,3386,survey-multi-choice,7,879259,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,8,Yes,1,3,Speaker Unaware,11,11,0,0,NA,10,10,11,10,TRUE,0,high
963,86812,3914,survey-multi-choice,21,1358748,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,2,Yes,1,10,Speaker Unaware,11,11,0,0,NA,10,10,11,10,TRUE,0,high
964,86812,2446,survey-multi-choice,23,1372382,group2,5a,"{""Q0"":""No""}",implicit,Speaker Aware,11,No,0,11,Speaker Aware,11,11,0,0,NA,10,10,11,10,TRUE,0,high
965,86812,2821,survey-multi-choice,9,932828,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,6,No,0,4,Speaker Aware,11,11,0,0,NA,10,10,11,10,TRUE,0,high
966,86812,4686,survey-multi-choice,3,120360,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,15,Yes,1,1,Speaker Unaware,11,11,0,0,NA,10,10,11,10,TRUE,0,high
967,86812,2334,survey-multi-choice,27,1439627,group2,5a,"{""Q0"":""No""}",implicit,Speaker Aware,16,No,0,13,Speaker Aware,11,11,0,0,NA,10,10,11,10,TRUE,0,high
968,86812,4539,survey-multi-choice,29,1460200,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,9,Yes,1,14,Speaker Unaware,11,11,0,0,NA,10,10,11,10,TRUE,0,high
969,86812,16946,survey-multi-choice,31,1506939,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,4,No,0,15,Speaker Aware,11,11,0,0,NA,10,10,11,10,TRUE,0,high
970,86812,4579,survey-multi-choice,33,1536053,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,3,No,0,16,Speaker Aware,11,11,0,0,NA,10,10,11,10,TRUE,0,high
971,86812,2265,survey-multi-choice,11,959133,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,7,Yes,1,5,Speaker Unaware,11,11,0,0,NA,10,10,11,10,TRUE,0,high
972,86812,4513,survey-multi-choice,13,1033464,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,1,No,0,6,Speaker Aware,11,11,0,0,NA,10,10,11,10,TRUE,0,high
973,86812,2467,survey-multi-choice,15,1054547,group2,5a,"{""Q0"":""No""}",implicit,Speaker Aware,14,No,0,7,Speaker Aware,11,11,0,0,NA,10,10,11,10,TRUE,0,high
974,86812,3646,survey-multi-choice,17,1080134,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,10,Yes,1,8,Speaker Aware,11,11,0,0,NA,10,10,11,10,TRUE,0,high
975,86812,90784,survey-multi-choice,19,1226516,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,13,Yes,1,9,Speaker Unaware,11,11,0,0,NA,10,10,11,10,TRUE,0,high
976,86812,2698,survey-multi-choice,25,1411420,group2,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,5,No,0,12,Speaker Unaware,11,11,0,0,NA,10,10,11,10,TRUE,0,high
977,86920,1307,survey-multi-choice,7,307894,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,9,Yes,1,3,Speaker Unaware,15,13,0,0,NA,10,9,14,9.5,TRUE,0,high
978,86920,2607,survey-multi-choice,3,213402,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,15,Yes,1,1,Speaker Unaware,15,13,0,0,NA,10,9,14,9.5,TRUE,0,high
979,86920,2170,survey-multi-choice,5,237216,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,4,Yes,1,2,Speaker Aware,15,13,0,0,NA,10,9,14,9.5,TRUE,0,high
980,86920,1159,survey-multi-choice,15,374892,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,14,Yes,1,7,Speaker Aware,15,13,0,0,NA,10,9,14,9.5,TRUE,0,high
981,86920,1292,survey-multi-choice,17,392275,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,8,Yes,1,8,Speaker Unaware,15,13,0,0,NA,10,9,14,9.5,TRUE,0,high
982,86920,966,survey-multi-choice,19,404771,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,12,Yes,1,9,Speaker Unaware,15,13,0,0,NA,10,9,14,9.5,TRUE,0,high
983,86920,1095,survey-multi-choice,21,419666,group2,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,7,No,0,10,Speaker Unaware,15,13,0,0,NA,10,9,14,9.5,TRUE,0,high
984,86920,1036,survey-multi-choice,23,434402,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,2,Yes,1,11,Speaker Unaware,15,13,0,0,NA,10,9,14,9.5,TRUE,0,high
985,86920,1108,survey-multi-choice,25,450161,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,1,No,0,12,Speaker Aware,15,13,0,0,NA,10,9,14,9.5,TRUE,0,high
986,86920,1243,survey-multi-choice,27,465697,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,6,No,0,13,Speaker Aware,15,13,0,0,NA,10,9,14,9.5,TRUE,0,high
987,86920,1445,survey-multi-choice,29,512664,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,3,Yes,1,14,Speaker Aware,15,13,0,0,NA,10,9,14,9.5,TRUE,0,high
988,86920,1058,survey-multi-choice,31,526575,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,5,Yes,1,15,Speaker Unaware,15,13,0,0,NA,10,9,14,9.5,TRUE,0,high
989,86920,920,survey-multi-choice,33,539591,group2,5a,"{""Q0"":""No""}",implicit,Speaker Aware,11,No,0,16,Speaker Aware,15,13,0,0,NA,10,9,14,9.5,TRUE,0,high
990,86920,2349,survey-multi-choice,9,327197,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,13,Yes,1,4,Speaker Unaware,15,13,0,0,NA,10,9,14,9.5,TRUE,0,high
991,86920,2445,survey-multi-choice,11,343405,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,10,Yes,1,5,Speaker Aware,15,13,0,0,NA,10,9,14,9.5,TRUE,0,high
992,86920,1243,survey-multi-choice,13,359740,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,16,Yes,1,6,Speaker Aware,15,13,0,0,NA,10,9,14,9.5,TRUE,0,high
993,87306,3999,survey-multi-choice,17,537634,group3,5a,"{""Q0"":""No""}",implicit,Speaker Aware,7,No,0,8,Speaker Aware,10,12,1,1,NA,10,10,11,10,TRUE,1,high
994,87306,3283,survey-multi-choice,19,575174,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,1,Yes,1,9,Speaker Unaware,10,12,1,1,NA,10,10,11,10,TRUE,1,high
995,87306,4270,survey-multi-choice,21,607733,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,16,Yes,1,10,Speaker Unaware,10,12,1,1,NA,10,10,11,10,TRUE,1,high
996,87306,3741,survey-multi-choice,27,703447,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,10,Yes,1,13,Speaker Unaware,10,12,1,1,NA,10,10,11,10,TRUE,1,high
997,87306,3527,survey-multi-choice,29,762015,group3,5a,"{""Q0"":""No""}",explicit,Speaker Aware,9,No,0,14,Speaker Aware,10,12,1,1,NA,10,10,11,10,TRUE,1,high
998,87306,3439,survey-multi-choice,31,796511,group3,5a,"{""Q0"":""No""}",explicit,Speaker Aware,13,No,0,15,Speaker Aware,10,12,1,1,NA,10,10,11,10,TRUE,1,high
999,87306,3410,survey-multi-choice,33,846578,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,5,Yes,1,16,Speaker Aware,10,12,1,1,NA,10,10,11,10,TRUE,1,high
1000,87306,8110,survey-multi-choice,3,237683,group3,5a,"{""Q0"":""No""}",implicit,Speaker Aware,2,No,0,1,Speaker Aware,10,12,1,1,NA,10,10,11,10,TRUE,1,high
1001,87306,4871,survey-multi-choice,5,289577,group3,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,3,No,0,2,Speaker Unaware,10,12,1,1,NA,10,10,11,10,TRUE,1,high
1002,87306,3445,survey-multi-choice,7,330915,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,11,Yes,1,3,Speaker Unaware,10,12,1,1,NA,10,10,11,10,TRUE,1,high
1003,87306,4398,survey-multi-choice,9,369740,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,4,Yes,1,4,Speaker Unaware,10,12,1,1,NA,10,10,11,10,TRUE,1,high
1004,87306,3097,survey-multi-choice,11,424812,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,8,Yes,1,5,Speaker Aware,10,12,1,1,NA,10,10,11,10,TRUE,1,high
1005,87306,4352,survey-multi-choice,13,458341,group3,5a,"{""Q0"":""No""}",explicit,Speaker Aware,15,No,0,6,Speaker Aware,10,12,1,1,NA,10,10,11,10,TRUE,1,high
1006,87306,5772,survey-multi-choice,15,497603,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,14,Yes,1,7,Speaker Unaware,10,12,1,1,NA,10,10,11,10,TRUE,1,high
1007,87306,3373,survey-multi-choice,23,635023,group3,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,6,No,0,11,Speaker Unaware,10,12,1,1,NA,10,10,11,10,TRUE,1,high
1008,87306,3625,survey-multi-choice,25,668542,group3,5a,"{""Q0"":""No""}",explicit,Speaker Aware,12,No,0,12,Speaker Aware,10,12,1,1,NA,10,10,11,10,TRUE,1,high
1009,88894,2563,survey-multi-choice,15,383948,group4,5a,"{""Q0"":""No""}",explicit,Speaker Aware,14,No,0,7,Speaker Aware,6,6,0,0,NA,9,8,6,8.5,TRUE,0,low
1010,88894,1947,survey-multi-choice,21,494374,group4,5a,"{""Q0"":""No""}",explicit,Speaker Aware,16,No,0,10,Speaker Aware,6,6,0,0,NA,9,8,6,8.5,TRUE,0,low
1011,88894,1905,survey-multi-choice,23,517511,group4,5a,"{""Q0"":""No""}",implicit,Speaker Aware,1,No,0,11,Speaker Aware,6,6,0,0,NA,9,8,6,8.5,TRUE,0,low
1012,88894,2268,survey-multi-choice,25,534327,group4,5a,"{""Q0"":""No""}",implicit,Speaker Aware,6,No,0,12,Speaker Aware,6,6,0,0,NA,9,8,6,8.5,TRUE,0,low
1013,88894,3112,survey-multi-choice,27,557733,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,9,Yes,1,13,Speaker Unaware,6,6,0,0,NA,9,8,6,8.5,TRUE,0,low
1014,88894,5972,survey-multi-choice,3,166754,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,5,Yes,1,1,Speaker Unaware,6,6,0,0,NA,9,8,6,8.5,TRUE,0,low
1015,88894,3211,survey-multi-choice,5,193710,group4,5a,"{""Q0"":""No""}",explicit,Speaker Aware,11,No,0,2,Speaker Aware,6,6,0,0,NA,9,8,6,8.5,TRUE,0,low
1016,88894,13454,survey-multi-choice,7,242066,group4,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,7,No,0,3,Speaker Unaware,6,6,0,0,NA,9,8,6,8.5,TRUE,0,low
1017,88894,2159,survey-multi-choice,9,280510,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,12,Yes,1,4,Speaker Unaware,6,6,0,0,NA,9,8,6,8.5,TRUE,0,low
1018,88894,3291,survey-multi-choice,11,319273,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,8,Yes,1,5,Speaker Unaware,6,6,0,0,NA,9,8,6,8.5,TRUE,0,low
1019,88894,1979,survey-multi-choice,13,352711,group4,5a,"{""Q0"":""No""}",implicit,Speaker Aware,3,No,0,6,Speaker Aware,6,6,0,0,NA,9,8,6,8.5,TRUE,0,low
1020,88894,1870,survey-multi-choice,31,621525,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,10,Yes,1,15,Speaker Aware,6,6,0,0,NA,9,8,6,8.5,TRUE,0,low
1021,88894,3148,survey-multi-choice,17,420199,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,2,Yes,1,8,Speaker Unaware,6,6,0,0,NA,9,8,6,8.5,TRUE,0,low
1022,88894,3336,survey-multi-choice,19,467156,group4,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,15,No,0,9,Speaker Unaware,6,6,0,0,NA,9,8,6,8.5,TRUE,0,low
1023,88894,4484,survey-multi-choice,29,586037,group4,5a,"{""Q0"":""No""}",implicit,Speaker Aware,4,No,0,14,Speaker Aware,6,6,0,0,NA,9,8,6,8.5,TRUE,0,low
1024,88894,2520,survey-multi-choice,33,645003,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,13,Yes,1,16,Speaker Unaware,6,6,0,0,NA,9,8,6,8.5,TRUE,0,low
1025,91625,1907,survey-multi-choice,9,117026,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,11,Yes,1,4,Speaker Unaware,9,8,0,1,0,8,10,8.5,9,FALSE,0,low
1026,91625,3702,survey-multi-choice,15,182391,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,12,No,0,7,Speaker Aware,9,8,0,1,0,8,10,8.5,9,FALSE,0,low
1027,91625,2849,survey-multi-choice,5,71130,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,2,No,0,2,Speaker Aware,9,8,0,1,0,8,10,8.5,9,FALSE,0,low
1028,91625,1675,survey-multi-choice,11,167548,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,15,Yes,1,5,Speaker Aware,9,8,0,1,0,8,10,8.5,9,FALSE,0,low
1029,91625,2621,survey-multi-choice,13,175082,group1,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,1,No,0,6,Speaker Unaware,9,8,0,1,0,8,10,8.5,9,FALSE,0,low
1030,91625,7729,survey-multi-choice,3,37736,group1,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,6,No,0,1,Speaker Unaware,9,8,0,1,0,8,10,8.5,9,FALSE,0,low
1031,91625,1495,survey-multi-choice,23,221249,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,9,No,0,11,Speaker Aware,9,8,0,1,0,8,10,8.5,9,FALSE,0,low
1032,91625,2627,survey-multi-choice,7,110885,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,7,No,0,3,Speaker Aware,9,8,0,1,0,8,10,8.5,9,FALSE,0,low
1033,91625,2939,survey-multi-choice,31,303958,group1,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,10,No,0,15,Speaker Unaware,9,8,0,1,0,8,10,8.5,9,FALSE,0,low
1034,91625,1165,survey-multi-choice,33,311641,group1,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,16,No,0,16,Speaker Unaware,9,8,0,1,0,8,10,8.5,9,FALSE,0,low
1035,91625,2694,survey-multi-choice,17,203837,group1,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,3,No,0,8,Speaker Unaware,9,8,0,1,0,8,10,8.5,9,FALSE,0,low
1036,91625,2432,survey-multi-choice,19,209100,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,13,No,0,9,Speaker Aware,9,8,0,1,0,8,10,8.5,9,FALSE,0,low
1037,91625,1330,survey-multi-choice,21,214170,group1,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,4,No,0,10,Speaker Unaware,9,8,0,1,0,8,10,8.5,9,FALSE,0,low
1038,91625,4328,survey-multi-choice,25,233564,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,5,No,0,12,Speaker Aware,9,8,0,1,0,8,10,8.5,9,FALSE,0,low
1039,91625,6277,survey-multi-choice,27,247751,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,8,No,0,13,Speaker Aware,9,8,0,1,0,8,10,8.5,9,FALSE,0,low
1040,91625,2169,survey-multi-choice,29,296961,group1,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,14,No,0,14,Speaker Unaware,9,8,0,1,0,8,10,8.5,9,FALSE,0,low
1041,93902,1654,survey-multi-choice,11,81980,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,12,Yes,1,5,Speaker Unaware,1,0,0,0,NA,1,1,0.5,1,TRUE,0,low
1042,93902,4810,survey-multi-choice,3,41396,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,7,Yes,1,1,Speaker Unaware,1,0,0,0,NA,1,1,0.5,1,TRUE,0,low
1043,93902,6520,survey-multi-choice,17,108965,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,15,Yes,1,8,Speaker Unaware,1,0,0,0,NA,1,1,0.5,1,TRUE,0,low
1044,93902,2383,survey-multi-choice,5,47628,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,9,Yes,1,2,Speaker Unaware,1,0,0,0,NA,1,1,0.5,1,TRUE,0,low
1045,93902,5231,survey-multi-choice,13,91325,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,16,Yes,1,6,Speaker Aware,1,0,0,0,NA,1,1,0.5,1,TRUE,0,low
1046,93902,2763,survey-multi-choice,15,98453,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,11,Yes,1,7,Speaker Aware,1,0,0,0,NA,1,1,0.5,1,TRUE,0,low
1047,93902,1318,survey-multi-choice,31,165551,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,2,Yes,1,15,Speaker Unaware,1,0,0,0,NA,1,1,0.5,1,TRUE,0,low
1048,93902,1214,survey-multi-choice,33,169904,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,4,Yes,1,16,Speaker Aware,1,0,0,0,NA,1,1,0.5,1,TRUE,0,low
1049,93902,3356,survey-multi-choice,25,151472,group4,5a,"{""Q0"":""No""}",implicit,Speaker Aware,3,No,0,12,Speaker Aware,1,0,0,0,NA,1,1,0.5,1,TRUE,0,low
1050,93902,2117,survey-multi-choice,7,70997,group4,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,13,No,0,3,Speaker Unaware,1,0,0,0,NA,1,1,0.5,1,TRUE,0,low
1051,93902,2303,survey-multi-choice,9,76883,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,8,Yes,1,4,Speaker Unaware,1,0,0,0,NA,1,1,0.5,1,TRUE,0,low
1052,93902,1883,survey-multi-choice,23,142119,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,10,Yes,1,11,Speaker Aware,1,0,0,0,NA,1,1,0.5,1,TRUE,0,low
1053,93902,4880,survey-multi-choice,19,117517,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,1,Yes,1,9,Speaker Aware,1,0,0,0,NA,1,1,0.5,1,TRUE,0,low
1054,93902,15547,survey-multi-choice,21,136706,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,6,Yes,1,10,Speaker Aware,1,0,0,0,NA,1,1,0.5,1,TRUE,0,low
1055,93902,1473,survey-multi-choice,27,156054,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,5,Yes,1,13,Speaker Unaware,1,0,0,0,NA,1,1,0.5,1,TRUE,0,low
1056,93902,1710,survey-multi-choice,29,161423,group4,5a,"{""Q0"":""No""}",explicit,Speaker Aware,14,No,0,14,Speaker Aware,1,0,0,0,NA,1,1,0.5,1,TRUE,0,low
1057,94448,6576,survey-multi-choice,3,98570,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,14,Yes,1,1,Speaker Unaware,10,5,0,0,NA,7,7,7.5,7,TRUE,0,low
1058,94448,6674,survey-multi-choice,9,181736,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,16,Yes,1,4,Speaker Unaware,10,5,0,0,NA,7,7,7.5,7,TRUE,0,low
1059,94448,3660,survey-multi-choice,11,224289,group3,5a,"{""Q0"":""No""}",implicit,Speaker Aware,7,No,0,5,Speaker Aware,10,5,0,0,NA,7,7,7.5,7,TRUE,0,low
1060,94448,4596,survey-multi-choice,25,673318,group3,5a,"{""Q0"":""No""}",implicit,Speaker Aware,5,No,0,12,Speaker Aware,10,5,0,0,NA,7,7,7.5,7,TRUE,0,low
1061,94448,2667,survey-multi-choice,27,704449,group3,5a,"{""Q0"":""No""}",explicit,Speaker Aware,9,No,0,13,Speaker Aware,10,5,0,0,NA,7,7,7.5,7,TRUE,0,low
1062,94448,4855,survey-multi-choice,29,738053,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,8,Yes,1,14,Speaker Aware,10,5,0,0,NA,7,7,7.5,7,TRUE,0,low
1063,94448,5166,survey-multi-choice,5,123795,group3,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,6,No,0,2,Speaker Unaware,10,5,0,0,NA,7,7,7.5,7,TRUE,0,low
1064,94448,4010,survey-multi-choice,7,150918,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,11,Yes,1,3,Speaker Unaware,10,5,0,0,NA,7,7,7.5,7,TRUE,0,low
1065,94448,3094,survey-multi-choice,33,831534,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,2,Yes,1,16,Speaker Aware,10,5,0,0,NA,7,7,7.5,7,TRUE,0,low
1066,94448,5190,survey-multi-choice,19,545648,group3,5a,"{""Q0"":""No""}",explicit,Speaker Aware,12,No,0,9,Speaker Aware,10,5,0,0,NA,7,7,7.5,7,TRUE,0,low
1067,94448,8206,survey-multi-choice,13,257861,group3,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,3,No,0,6,Speaker Unaware,10,5,0,0,NA,7,7,7.5,7,TRUE,0,low
1068,94448,4345,survey-multi-choice,15,487862,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,4,Yes,1,7,Speaker Unaware,10,5,0,0,NA,7,7,7.5,7,TRUE,0,low
1069,94448,4026,survey-multi-choice,17,513011,group3,5a,"{""Q0"":""No""}",explicit,Speaker Aware,15,No,0,8,Speaker Aware,10,5,0,0,NA,7,7,7.5,7,TRUE,0,low
1070,94448,4188,survey-multi-choice,21,573895,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,1,Yes,1,10,Speaker Unaware,10,5,0,0,NA,7,7,7.5,7,TRUE,0,low
1071,94448,3401,survey-multi-choice,23,598913,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,10,Yes,1,11,Speaker Unaware,10,5,0,0,NA,7,7,7.5,7,TRUE,0,low
1072,94448,2822,survey-multi-choice,31,766446,group3,5a,"{""Q0"":""No""}",explicit,Speaker Aware,13,No,0,15,Speaker Aware,10,5,0,0,NA,7,7,7.5,7,TRUE,0,low
1073,95109,3282,survey-multi-choice,33,1038366,group2,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,13,No,0,16,Speaker Unaware,8,6,0,0,NA,9,10,7,9.5,TRUE,0,high
1074,95109,2435,survey-multi-choice,21,706098,group2,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,7,No,0,10,Speaker Unaware,8,6,0,0,NA,9,10,7,9.5,TRUE,0,high
1075,95109,2199,survey-multi-choice,23,789380,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,15,Yes,1,11,Speaker Unaware,8,6,0,0,NA,9,10,7,9.5,TRUE,0,high
1076,95109,2901,survey-multi-choice,25,829717,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,3,No,0,12,Speaker Aware,8,6,0,0,NA,9,10,7,9.5,TRUE,0,high
1077,95109,2840,survey-multi-choice,19,687138,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,5,Yes,1,9,Speaker Unaware,8,6,0,0,NA,9,10,7,9.5,TRUE,0,high
1078,95109,2703,survey-multi-choice,31,985222,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,8,Yes,1,15,Speaker Unaware,8,6,0,0,NA,9,10,7,9.5,TRUE,0,high
1079,95109,3654,survey-multi-choice,3,193037,group2,5a,"{""Q0"":""No""}",implicit,Speaker Aware,11,No,0,1,Speaker Aware,8,6,0,0,NA,9,10,7,9.5,TRUE,0,high
1080,95109,3422,survey-multi-choice,5,210324,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,9,Yes,1,2,Speaker Unaware,8,6,0,0,NA,9,10,7,9.5,TRUE,0,high
1081,95109,2813,survey-multi-choice,7,313093,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,10,Yes,1,3,Speaker Aware,8,6,0,0,NA,9,10,7,9.5,TRUE,0,high
1082,95109,3469,survey-multi-choice,9,343973,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,4,No,0,4,Speaker Aware,8,6,0,0,NA,9,10,7,9.5,TRUE,0,high
1083,95109,2031,survey-multi-choice,11,416887,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,12,Yes,1,5,Speaker Unaware,8,6,0,0,NA,9,10,7,9.5,TRUE,0,high
1084,95109,2093,survey-multi-choice,13,466856,group2,5a,"{""Q0"":""No""}",implicit,Speaker Aware,14,No,0,6,Speaker Aware,8,6,0,0,NA,9,10,7,9.5,TRUE,0,high
1085,95109,2305,survey-multi-choice,15,631621,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,6,No,0,7,Speaker Aware,8,6,0,0,NA,9,10,7,9.5,TRUE,0,high
